User_ID,User_Name,Gender,Age,Email,Phone,City,State,Device_Type,App_Version,UPI_App
U105550,Meena,Female,25,meenaU105550@gmail.com,7095574916,Kanpur,Uttar Pradesh,iOS,v5.5,PhonePe
U105551,Nitya Deol,Female,30,nityadeol99@gmail.com,6560861730,Jaipur,Rajasthan,Android,v2.7,Google Pay
U105552,Vanya Thaker,Male,23,vanyathaker32@gmail.com,8014912793,Vadodara,Gujarat,KaiOS,v2.3,PhonePe
U105553,Jhanvi Raman,Female,27,jhanviraman49@gmail.com,7562034676,Coimbatore,Tamil Nadu,Windows,v3.6,PhonePe
U105554,Mahika Lad,Female,19,mahikalad394@gmail.com,9988908055,Gaya,Bihar,Windows,v1.7,PhonePe
U105555,Anjali,Female,26,anjaliU105555@gmail.com,7394308905,Kolkata,West Bengal,Android,v4.2,Google Pay
U105556,Kiara Tripathi,Male,29,kiaratripathi53@gmail.com,7497223211,Rohtak,Haryana,Android,v2.1,Google Pay
U105557,Kashvi Batta,Male,41,kashvibatta23@gmail.com,9959753182,Warangal,Telangana,Windows,v2.3,PhonePe
U105558,Tarini Dar,Female,29,tarinidar9709@gmail.com,6291252100,Kota,Rajasthan,KaiOS,v4.1,PhonePe
U105559,Kavya Samra,Male,54,kavyasamra727@gmail.com,7642695684,Bhagalpur,Bihar,Windows,v1.9,Paytm
U105560,Vihaan Sekhon,Male,26,vihaansekhon660@gmail.com,6630507971,Kochi,Kerala,Windows,v3.4,Google Pay
U105561,Shray Sabharwal,Male,28,shraysabharwal943@gmail.com,7342166143,Kanpur,Uttar Pradesh,KaiOS,v1.6,PhonePe
U105562,Amira Mangat,Female,36,amiramangat6288@gmail.com,8154611467,Mangaluru,Karnataka,iOS,v3.2,Google Pay
U105563,Sonal,Female,21,sonalU105563@gmail.com,6613250629,Patna,Bihar,Windows,v2.1,PhonePe
U105564,Oorja Arya,Female,29,oorjaarya55@gmail.com,7572817997,Hyderabad,Telangana,Windows,v4.5,Google Pay
U105565,Jiya Chana,Female,63,jiyachana55@gmail.com,7217556230,Nagpur,Maharashtra,iOS,v3.4,Paytm
U105566,Mohanlal Gala,Male,41,mohanlalgala185@gmail.com,8430122712,Madurai,Tamil Nadu,iOS,v1.3,Navi
U105567,Riaan Jhaveri,Female,43,riaanjhaveri623@gmail.com,8968267765,Ahmedabad,Gujarat,Android,v4.2,Paytm
U105568,Samiha Kari,Male,44,samihakari1644@gmail.com,6509357283,Kanpur,Uttar Pradesh,KaiOS,v4.7,PhonePe
U105569,Taimur Tank,Male,25,taimurtank1048@gmail.com,9384550440,Nagpur,Maharashtra,KaiOS,v4.8,Google Pay
U105570,Sumer Dash,Male,22,sumerdash03@gmail.com,6172042408,Kanpur,Uttar Pradesh,Android,v3.7,Google Pay
U105571,Alia Srinivasan,Female,37,aliasrinivasan113@gmail.com,8333905712,Surat,Gujarat,iOS,v4.0,PhonePe
U105572,Shaan Karnik,Female,25,shaankarnik9337@gmail.com,6964697633,Visakhapatnam,Andhra Pradesh,KaiOS,v4.3,Google Pay
U105573,Tiya Sundaram,Female,44,tiyasundaram862@gmail.com,7547738220,Karimnagar,Telangana,KaiOS,v3.9,super.money
U105574,Lakshay Mallick,Female,28,lakshaymallick457@gmail.com,6287712541,Lucknow,Uttar Pradesh,Windows,v3.2,CRED
U105575,Seher Iyer,Male,18,seheriyer6486@gmail.com,9714341707,Vijayawada,Andhra Pradesh,Android,v5.0,PhonePe
U105576,Vanya Tandon,Female,39,vanyatandon919@gmail.com,9156055207,Mysuru,Karnataka,KaiOS,v3.6,Google Pay
U105577,Charvi Varty,Female,28,charvivarty1609@gmail.com,7143275025,Chennai,Tamil Nadu,KaiOS,v1.7,PhonePe
U105578,Shamik Goda,Female,32,shamikgoda11@gmail.com,6198699886,Kanpur,Uttar Pradesh,KaiOS,v3.5,PhonePe
U105579,Samar Thakkar,Male,30,samarthakkar160@gmail.com,9066166446,Mumbai,Maharashtra,KaiOS,v1.8,PhonePe
U105580,Neha,Female,39,nehaU105580@gmail.com,9940989851,Pune,Maharashtra,Android,v5.7,PhonePe
U105581,Navya Jain,Male,26,navyajain152@gmail.com,7312620017,Mumbai,Maharashtra,Android,v1.1,Paytm
U105582,Misha Kothari,Male,28,mishakothari720@gmail.com,8887996063,Gwalior,Madhya Pradesh,KaiOS,v4.9,Paytm
U105583,Tanya Halder,Female,51,tanyahalder18@gmail.com,6295609921,Bhopal,Madhya Pradesh,KaiOS,v5.9,PhonePe
U105584,Prerak Varty,Female,39,prerakvarty63@gmail.com,8786414162,Kochi,Kerala,KaiOS,v2.2,super.money
U105585,Stuvan Ganguly,Female,25,stuvanganguly3997@gmail.com,6933957710,Thiruvananthapuram,Kerala,iOS,v3.2,PhonePe
U105586,Taran Shroff,Male,32,taranshroff57@gmail.com,9530932107,Gaya,Bihar,Windows,v1.2,PhonePe
U105587,Jayan Edwin,Male,24,jayanedwin12@gmail.com,8187342510,Karimnagar,Telangana,Windows,v3.8,PhonePe
U105588,Aarti,Female,32,aartiU105588@gmail.com,6832838437,Rohtak,Haryana,Android,v2.7,PhonePe
U105589,Dishani Sarma,Female,26,dishanisarma9171@gmail.com,8491048455,Visakhapatnam,Andhra Pradesh,Windows,v3.4,Paytm
U105590,Tanya Mammen,Male,43,tanyamammen790@gmail.com,7044834501,Vijayawada,Andhra Pradesh,Android,v3.1,Google Pay
U105591,Vivaan Ranganathan,Male,29,vivaanranganathan833@gmail.com,9685778811,Gaya,Bihar,Windows,v4.2,super.money
U105592,Kiaan Batra,Male,21,kiaanbatra338@gmail.com,7058018473,Visakhapatnam,Andhra Pradesh,Android,v2.4,PhonePe
U105593,Riya Ram,Female,27,riyaram25@gmail.com,7842668569,Chennai,Tamil Nadu,KaiOS,v3.6,Google Pay
U105594,Prerak Bora,Female,62,prerakbora18@gmail.com,7056155767,Karimnagar,Telangana,Windows,v3.3,PhonePe
U105595,Hazel Goel,Male,42,hazelgoel164@gmail.com,6103744111,Mangaluru,Karnataka,iOS,v5.6,PhonePe
U105596,Himmat Hans,Female,31,himmathans76@gmail.com,9493673559,Kanpur,Uttar Pradesh,Windows,v5.4,Google Pay
U105597,Sara Tandon,Female,19,saratandon759@gmail.com,9268469971,Vijayawada,Andhra Pradesh,Android,v4.9,PhonePe
U105598,Aarti,Female,68,aartiU105598@gmail.com,7450082247,Varanasi,Uttar Pradesh,Android,v1.2,Navi
U105599,Meena,Female,64,meenaU105599@gmail.com,6116655345,Nagpur,Maharashtra,KaiOS,v3.4,PhonePe
U105600,Arnav Das,Female,26,arnavdas58@gmail.com,8131653471,Mumbai,Maharashtra,KaiOS,v5.5,Google Pay
U105601,Nitya Devan,Male,31,nityadevan577@gmail.com,6572023477,Raipur,Chhattisgarh,Android,v2.6,Google Pay
U105602,Bhamini Choudhury,Female,24,bhaminichoudhury76@gmail.com,8699549620,Chennai,Tamil Nadu,Windows,v2.6,PhonePe
U105603,Nirvaan Vora,Female,32,nirvaanvora653@gmail.com,8233109211,Varanasi,Uttar Pradesh,iOS,v5.9,PhonePe
U105604,Advika Sabharwal,Female,33,advikasabharwal9173@gmail.com,9700213417,Bhopal,Madhya Pradesh,KaiOS,v1.4,PhonePe
U105605,Hunar Ahuja,Male,27,hunarahuja5685@gmail.com,7036513738,Jammu,Jammu & Kashmir,KaiOS,v4.2,PhonePe
U105606,Nirvaan Anne,Female,25,nirvaananne843@gmail.com,9269581555,Patna,Bihar,KaiOS,v2.8,Google Pay
U105607,Advika Johal,Female,25,advikajohal71@gmail.com,8280200371,Patiala,Punjab,Windows,v4.4,Navi
U105608,Zain Chander,Male,39,zainchander5413@gmail.com,7487289123,Bhilai,Chhattisgarh,iOS,v1.0,PhonePe
U105609,Mishti Mani,Female,33,mishtimani52@gmail.com,6176904711,Mangaluru,Karnataka,iOS,v1.9,Google Pay
U105610,Siya De,Female,19,siyade05@gmail.com,8064765811,Mysuru,Karnataka,iOS,v3.3,PhonePe
U105611,Zaina Suresh,Male,29,zainasuresh0420@gmail.com,6869174562,Hyderabad,Telangana,iOS,v5.5,Google Pay
U105612,Adah Goyal,Female,29,adahgoyal030@gmail.com,7345204347,Kolkata,West Bengal,Android,v3.7,Google Pay
U105613,Miraan Dutta,Male,21,miraandutta1858@gmail.com,9630733155,Bhubaneswar,Odisha,iOS,v3.2,Google Pay
U105614,Dhanuk Saraf,Male,19,dhanuksaraf74@gmail.com,7527788665,Indore,Madhya Pradesh,Android,v1.6,Google Pay
U105615,Samarth Vasa,Male,38,samarthvasa71@gmail.com,9156268447,Thiruvananthapuram,Kerala,Android,v3.3,PhonePe
U105616,Yashvi Luthra,Male,32,yashviluthra319@gmail.com,7692982022,Lucknow,Uttar Pradesh,iOS,v3.9,Google Pay
U105617,Priya,Female,30,priyaU105617@gmail.com,7107388986,Siliguri,West Bengal,Windows,v5.0,Paytm
U105618,Heer Dugar,Male,24,heerdugar34@gmail.com,7880846545,Vijayawada,Andhra Pradesh,KaiOS,v1.9,PhonePe
U105619,Zara Thaker,Male,23,zarathaker8749@gmail.com,6617884248,Dibrugarh,Assam,Android,v2.7,PhonePe
U105620,Saira Ghosh,Female,28,sairaghosh7965@gmail.com,6910508712,Vadodara,Gujarat,iOS,v5.1,PhonePe
U105621,Anahita Desai,Male,24,anahitadesai5074@gmail.com,7756687750,Siliguri,West Bengal,Android,v3.6,Paytm
U105622,Amira Ranganathan,Male,18,amiraranganathan6700@gmail.com,7002462687,Mysuru,Karnataka,KaiOS,v1.4,PhonePe
U105623,Charvi Rajagopal,Female,36,charvirajagopal725@gmail.com,9465488771,Patna,Bihar,KaiOS,v4.6,Google Pay
U105624,Neha,Female,23,nehaU105624@gmail.com,9492042476,Warangal,Telangana,Android,v1.4,PhonePe
U105625,Jhanvi Kapur,Male,29,jhanvikapur3491@gmail.com,7792573901,Vadodara,Gujarat,KaiOS,v2.7,Google Pay
U105626,Shray Khare,Female,30,shraykhare629@gmail.com,6331498842,Nagpur,Maharashtra,Android,v5.8,super.money
U105627,Chirag Sanghvi,Female,23,chiragsanghvi112@gmail.com,6166505560,Indore,Madhya Pradesh,iOS,v3.4,PhonePe
U105628,Chirag Sem,Male,43,chiragsem885@gmail.com,6008419825,Shimla,Himachal Pradesh,KaiOS,v2.7,PhonePe
U105629,Jiya Date,Male,22,jiyadate82@gmail.com,8776346268,Karimnagar,Telangana,Android,v1.6,Google Pay
U105630,Riya Ram,Female,48,riyaram67@gmail.com,8970275203,Karimnagar,Telangana,Android,v4.1,Google Pay
U105631,Neha,Female,29,nehaU105631@gmail.com,9150188647,Vadodara,Gujarat,Windows,v5.7,Google Pay
U105632,Vivaan Chokshi,Male,28,vivaanchokshi96@gmail.com,9646837710,Thiruvananthapuram,Kerala,Android,v3.6,super.money
U105633,Sahil Luthra,Female,34,sahilluthra076@gmail.com,8237344059,Coimbatore,Tamil Nadu,Android,v3.6,Google Pay
U105634,Anjali,Female,20,anjaliU105634@gmail.com,9167322226,Jaipur,Rajasthan,iOS,v4.2,PhonePe
U105635,Hridaan Sinha,Male,67,hridaansinha592@gmail.com,8933375905,Hyderabad,Telangana,iOS,v4.3,PhonePe
U105636,Swati,Female,20,swatiU105636@gmail.com,7986984030,Dehradun,Uttarakhand,KaiOS,v4.8,Google Pay
U105637,Riya Shroff,Female,19,riyashroff762@gmail.com,7266770909,Mysuru,Karnataka,KaiOS,v1.5,PhonePe
U105638,Khushi Bhasin,Male,31,khushibhasin27@gmail.com,6934648799,Rohtak,Haryana,Windows,v3.1,Paytm
U105639,Mannat Balay,Male,28,mannatbalay30@gmail.com,7943172703,Warangal,Telangana,Android,v5.5,Paytm
U105640,Samiha Buch,Female,59,samihabuch101@gmail.com,7128761994,Faridabad,Haryana,Windows,v5.9,Google Pay
U105641,Pooja,Female,52,poojaU105641@gmail.com,8429354958,Kota,Rajasthan,KaiOS,v5.0,Google Pay
U105642,Jivin Aurora,Female,36,jivinaurora9351@gmail.com,7523568294,Varanasi,Uttar Pradesh,iOS,v1.2,PhonePe
U105643,Samiha Bhasin,Male,18,samihabhasin0328@gmail.com,7920869234,Chennai,Tamil Nadu,Android,v4.7,Google Pay
U105644,Dhruv Batta,Male,27,dhruvbatta8738@gmail.com,9672915178,Pune,Maharashtra,KaiOS,v2.9,Google Pay
U105645,Kaira Sarma,Male,28,kairasarma111@gmail.com,9214690859,Kolkata,West Bengal,KaiOS,v1.0,Google Pay
U105646,Zara Jani,Male,58,zarajani8212@gmail.com,9620519652,Kochi,Kerala,KaiOS,v5.4,Google Pay
U105647,Rasha Khalsa,Male,26,rashakhalsa94@gmail.com,7461620743,Patna,Bihar,Windows,v3.0,Paytm
U105648,Shlok Chand,Female,23,shlokchand0249@gmail.com,6535192555,Coimbatore,Tamil Nadu,KaiOS,v4.8,PhonePe
U105649,Sahil Goel,Male,34,sahilgoel22@gmail.com,8548755561,Karimnagar,Telangana,Windows,v4.0,Paytm
U105650,Rhea Kale,Male,23,rheakale730@gmail.com,9065906989,Amritsar,Punjab,KaiOS,v3.3,Paytm
U105651,Charvi Bath,Female,37,charvibath25@gmail.com,9165897521,Kochi,Kerala,Android,v3.6,Google Pay
U105652,Pranay Iyer,Male,43,pranayiyer42@gmail.com,7497621815,Chennai,Tamil Nadu,iOS,v4.0,PhonePe
U105653,Manikya Gill,Female,26,manikyagill45@gmail.com,7489591836,Hyderabad,Telangana,KaiOS,v3.0,PhonePe
U105654,Shayak Kara,Female,44,shayakkara663@gmail.com,9330775173,Nagpur,Maharashtra,Android,v2.3,PhonePe
U105655,Eshani Dave,Female,20,eshanidave0555@gmail.com,8334576531,Dibrugarh,Assam,KaiOS,v4.4,Google Pay
U105656,Mahika Balasubramanian,Female,25,mahikabalasubramanian1789@gmail.com,8079697063,Dharamshala,Himachal Pradesh,iOS,v4.9,Google Pay
U105657,Swati,Female,34,swatiU105657@gmail.com,6556211253,Varanasi,Uttar Pradesh,Android,v5.3,Google Pay
U105658,Jayan Acharya,Female,38,jayanacharya01@gmail.com,8670745623,Lucknow,Uttar Pradesh,Android,v2.0,PhonePe
U105659,Aarush Gade,Female,54,aarushgade78@gmail.com,7017013022,Dibrugarh,Assam,iOS,v4.7,Paytm
U105660,Ryan Atwal,Female,28,ryanatwal85@gmail.com,7846629729,Mysuru,Karnataka,KaiOS,v4.3,PhonePe
U105661,Darshit Chadha,Male,31,darshitchadha1951@gmail.com,9288859983,Mumbai,Maharashtra,KaiOS,v1.6,PhonePe
U105662,Myra Rao,Female,29,myrarao5487@gmail.com,7181927825,Patna,Bihar,iOS,v4.1,Google Pay
U105663,Jivin Loyal,Male,33,jivinloyal471@gmail.com,6595356265,Coimbatore,Tamil Nadu,Windows,v5.2,PhonePe
U105664,Shray Bava,Male,37,shraybava569@gmail.com,9544054727,Coimbatore,Tamil Nadu,Android,v2.2,Paytm
U105665,Anjali,Female,40,anjaliU105665@gmail.com,8740727326,Kanpur,Uttar Pradesh,iOS,v4.6,PhonePe
U105666,Advika Sastry,Male,29,advikasastry415@gmail.com,6981429721,Pune,Maharashtra,Windows,v4.9,Google Pay
U105667,Dishani Borde,Female,40,dishaniborde7932@gmail.com,8137880165,Hyderabad,Telangana,Android,v3.1,PhonePe
U105668,Sonal,Female,28,sonalU105668@gmail.com,6209133904,Gwalior,Madhya Pradesh,Android,v5.0,Google Pay
U105669,Heer Wali,Male,30,heerwali035@gmail.com,8640329048,Kanpur,Uttar Pradesh,iOS,v5.7,Google Pay
U105670,Zara Dugal,Male,21,zaradugal128@gmail.com,9376620533,Bhilai,Chhattisgarh,Windows,v5.8,PhonePe
U105671,Emir Ghosh,Male,28,emirghosh30@gmail.com,9304366590,Mysuru,Karnataka,Android,v4.5,PhonePe
U105672,Kiara Lad,Female,22,kiaralad1772@gmail.com,9404829735,Pune,Maharashtra,Android,v2.8,Google Pay
U105673,Divyansh Kothari,Male,19,divyanshkothari9548@gmail.com,6123402186,Karimnagar,Telangana,Windows,v3.9,PhonePe
U105674,Lavanya Brahmbhatt,Female,37,lavanyabrahmbhatt794@gmail.com,9368845410,Ahmedabad,Gujarat,Windows,v1.6,PhonePe
U105675,Amani Sahni,Male,21,amanisahni9392@gmail.com,6257235055,Lucknow,Uttar Pradesh,KaiOS,v4.3,PhonePe
U105676,Vardaniya Kapur,Female,20,vardaniyakapur86@gmail.com,7142549627,Mangaluru,Karnataka,KaiOS,v5.6,PhonePe
U105677,Oorja Malhotra,Female,34,oorjamalhotra21@gmail.com,7104965843,Indore,Madhya Pradesh,iOS,v2.4,PhonePe
U105678,Shayak Dasgupta,Male,33,shayakdasgupta34@gmail.com,6575020707,Kochi,Kerala,KaiOS,v2.8,Google Pay
U105679,Hridaan Dar,Female,22,hridaandar85@gmail.com,9034686225,Srinagar,Jammu & Kashmir,iOS,v5.8,Google Pay
U105680,Neha,Female,27,nehaU105680@gmail.com,8342642299,Pune,Maharashtra,KaiOS,v4.6,PhonePe
U105681,Arnav Gola,Female,31,arnavgola08@gmail.com,9106359158,Chennai,Tamil Nadu,iOS,v1.5,PhonePe
U105682,Anvi Tak,Female,24,anvitak173@gmail.com,8436693073,Visakhapatnam,Andhra Pradesh,KaiOS,v3.0,Paytm
U105683,Elakshi Bath,Male,40,elakshibath124@gmail.com,7723441090,Siliguri,West Bengal,iOS,v3.9,PhonePe
U105684,Eshani Manda,Female,41,eshanimanda576@gmail.com,6325123777,Vijayawada,Andhra Pradesh,Windows,v2.2,super.money
U105685,Tanya Mahajan,Female,25,tanyamahajan14@gmail.com,7117848499,Bengaluru,Karnataka,KaiOS,v1.7,PhonePe
U105686,Raunak Dyal,Female,24,raunakdyal43@gmail.com,7176938930,Cuttack,Odisha,Android,v1.4,super.money
U105687,Alia Singh,Female,38,aliasingh6178@gmail.com,7553651455,Indore,Madhya Pradesh,iOS,v5.6,Google Pay
U105688,Riaan Rattan,Male,19,riaanrattan8516@gmail.com,7209447297,Gaya,Bihar,Windows,v1.8,Google Pay
U105689,Yuvaan Kalla,Male,28,yuvaankalla16@gmail.com,7962728876,Coimbatore,Tamil Nadu,Windows,v4.7,Navi
U105690,Dharmajan Korpal,Female,62,dharmajankorpal22@gmail.com,8516995349,Gurugram,Haryana,KaiOS,v1.6,super.money
U105691,Ayesha Ben,Male,33,ayeshaben44@gmail.com,8995112361,Bengaluru,Karnataka,Android,v4.3,Google Pay
U105692,Jhanvi Khurana,Female,41,jhanvikhurana29@gmail.com,8508820029,Hyderabad,Telangana,KaiOS,v2.0,Google Pay
U105693,Ryan Kothari,Male,41,ryankothari67@gmail.com,8804619341,Visakhapatnam,Andhra Pradesh,Android,v1.6,Paytm
U105694,Trisha Sani,Male,63,trishasani329@gmail.com,8485752547,Mangaluru,Karnataka,KaiOS,v2.9,Paytm
U105695,Eva Thakur,Female,24,evathakur119@gmail.com,9384974222,Kolkata,West Bengal,Windows,v1.7,PhonePe
U105696,Kanav Basu,Female,29,kanavbasu01@gmail.com,6831750933,Lucknow,Uttar Pradesh,iOS,v2.9,Google Pay
U105697,Khushi Shenoy,Female,31,khushishenoy4353@gmail.com,9856005778,Madurai,Tamil Nadu,Windows,v5.2,Google Pay
U105698,Nayantara Dugar,Female,22,nayantaradugar38@gmail.com,7594812884,Chennai,Tamil Nadu,Windows,v5.9,CRED
U105699,Hazel Atwal,Male,55,hazelatwal4344@gmail.com,6673270723,Kanpur,Uttar Pradesh,iOS,v1.9,Google Pay
U105700,Romil Hans,Male,20,romilhans504@gmail.com,9101592595,Kota,Rajasthan,iOS,v5.2,Google Pay
U105701,Sumer Luthra,Female,30,sumerluthra121@gmail.com,8923396646,Mangaluru,Karnataka,iOS,v4.1,Google Pay
U105702,Piya Vohra,Female,31,piyavohra0130@gmail.com,7085916251,Jodhpur,Rajasthan,Windows,v5.2,Google Pay
U105703,Seher Kumar,Male,31,seherkumar756@gmail.com,7961116370,Lucknow,Uttar Pradesh,iOS,v4.5,Paytm
U105704,Diya Goyal,Female,27,diyagoyal11@gmail.com,6235278454,Vadodara,Gujarat,KaiOS,v2.3,Google Pay
U105705,Lakshit Bawa,Female,60,lakshitbawa923@gmail.com,6609309015,Vadodara,Gujarat,KaiOS,v4.1,PhonePe
U105706,Kabir Walla,Male,44,kabirwalla28@gmail.com,7423274560,Mumbai,Maharashtra,KaiOS,v4.0,Google Pay
U105707,Riya Dutta,Female,33,riyadutta458@gmail.com,7206923787,Mumbai,Maharashtra,KaiOS,v5.6,PhonePe
U105708,Riya Chaudry,Female,31,riyachaudry584@gmail.com,8472011077,Kota,Rajasthan,Android,v3.9,super.money
U105709,Lagan Mangal,Male,25,laganmangal8485@gmail.com,7810997790,Ludhiana,Punjab,Android,v3.2,PhonePe
U105710,Azad Halder,Male,35,azadhalder526@gmail.com,6606292642,Hyderabad,Telangana,Windows,v4.9,Google Pay
U105711,Prisha Bhardwaj,Male,22,prishabhardwaj83@gmail.com,9271593938,Mangaluru,Karnataka,Windows,v3.2,PhonePe
U105712,Aarush Zachariah,Male,66,aarushzachariah27@gmail.com,8824951272,Varanasi,Uttar Pradesh,iOS,v1.3,PhonePe
U105713,Nirvi Talwar,Female,21,nirvitalwar850@gmail.com,8791121805,Nagpur,Maharashtra,Windows,v5.8,PhonePe
U105714,Neha,Female,19,nehaU105714@gmail.com,6125781160,Madurai,Tamil Nadu,iOS,v2.1,Google Pay
U105715,Umang Toor,Female,35,umangtoor1313@gmail.com,9824436211,Hyderabad,Telangana,iOS,v2.5,PhonePe
U105716,Azad Brahmbhatt,Male,29,azadbrahmbhatt6717@gmail.com,8579999783,Kanpur,Uttar Pradesh,Windows,v3.9,Paytm
U105717,Anjali,Female,61,anjaliU105717@gmail.com,7163059845,Madurai,Tamil Nadu,Android,v1.1,PhonePe
U105718,Aarna Sangha,Male,34,aarnasangha600@gmail.com,7258315296,Mumbai,Maharashtra,iOS,v3.5,PhonePe
U105719,Lagan Vyas,Female,21,laganvyas558@gmail.com,7178950297,Bengaluru,Karnataka,Android,v5.9,PhonePe
U105720,Yuvraj  Sant,Male,32,yuvrajsant544@gmail.com,6944059933,Patna,Bihar,Windows,v4.7,PhonePe
U105721,Zeeshan Tata,Male,29,zeeshantata6660@gmail.com,7130155599,Faridabad,Haryana,KaiOS,v1.6,PhonePe
U105722,Swati,Female,32,swatiU105722@gmail.com,7830804917,Rohtak,Haryana,Windows,v5.2,PhonePe
U105723,Vanya Kohli,Female,37,vanyakohli0883@gmail.com,8534827200,Dehradun,Uttarakhand,Android,v1.9,Google Pay
U105724,Kismat Ahluwalia,Female,40,kismatahluwalia082@gmail.com,7090753074,Patna,Bihar,iOS,v3.8,Google Pay
U105725,Arnav Sarin,Male,41,arnavsarin0144@gmail.com,7869933912,Nagpur,Maharashtra,Android,v4.3,PhonePe
U105726,Gokul Saini,Female,31,gokulsaini0123@gmail.com,6976624958,Nagpur,Maharashtra,Windows,v1.5,PhonePe
U105727,Pooja,Female,31,poojaU105727@gmail.com,8657201923,Chennai,Tamil Nadu,Android,v3.9,super.money
U105728,Farhan Buch,Male,28,farhanbuch257@gmail.com,6113078308,Bengaluru,Karnataka,iOS,v5.2,Paytm
U105729,Darshit Chand,Male,25,darshitchand41@gmail.com,8148490991,Pune,Maharashtra,Android,v3.3,PhonePe
U105730,Ivan Shankar,Male,31,ivanshankar220@gmail.com,8481410622,Vijayawada,Andhra Pradesh,iOS,v5.8,Paytm
U105731,Pihu Sehgal,Male,35,pihusehgal090@gmail.com,7973756641,Varanasi,Uttar Pradesh,Windows,v3.3,Google Pay
U105732,Raunak Loyal,Male,20,raunakloyal2517@gmail.com,7506697174,Jodhpur,Rajasthan,Windows,v1.2,Google Pay
U105733,Pooja,Female,38,poojaU105733@gmail.com,9692686730,Siliguri,West Bengal,KaiOS,v1.7,Google Pay
U105734,Emir Sidhu,Female,44,emirsidhu797@gmail.com,7907667222,Siliguri,West Bengal,iOS,v5.1,Google Pay
U105735,Vivaan Tata,Male,38,vivaantata20@gmail.com,7047839004,Bengaluru,Karnataka,Windows,v4.7,PhonePe
U105736,Dhruv Mall,Male,23,dhruvmall59@gmail.com,7474757603,Cuttack,Odisha,iOS,v5.0,PhonePe
U105737,Krish Bhatt,Male,23,krishbhatt6458@gmail.com,7512933775,Bengaluru,Karnataka,KaiOS,,Google Pay
U105738,Anaya Khatri,Female,42,anayakhatri723@gmail.com,7082096083,Ranchi,Jharkhand,Android,v3.3,Navi
U105739,Sonal,Female,29,sonalU105739@gmail.com,8051208006,Nagpur,Maharashtra,KaiOS,v1.5,PhonePe
U105740,Vidur Chanda,Male,28,vidurchanda5218@gmail.com,7784577241,Bengaluru,Karnataka,,v5.9,PhonePe
U105741,Tarini Saran,Female,46,tarinisaran38@gmail.com,8550231345,Surat,Gujarat,Android,v1.1,PhonePe
U105742,Nakul Kamdar,Female,47,nakulkamdar29@gmail.com,8393968144,Indore,Madhya Pradesh,Android,v4.4,Google Pay
U105743,Advika Shankar,Female,52,advikashankar4568@gmail.com,8559466172,Coimbatore,Tamil Nadu,Android,v5.2,Google Pay
U105744,Ahana  Raju,Female,33,ahanaraju0417@gmail.com,9669743513,Mumbai,Maharashtra,KaiOS,v5.1,Google Pay
U105745,Nitara Krishnamurthy,Male,41,nitarakrishnamurthy38@gmail.com,8855597737,Surat,Gujarat,Windows,v3.0,Google Pay
U105746,Tiya Cheema,Female,33,tiyacheema6882@gmail.com,8378783456,Thiruvananthapuram,Kerala,Windows,v2.7,Google Pay
U105747,Azad Mane,Male,22,azadmane739@gmail.com,7702097812,Mumbai,Maharashtra,Windows,v1.1,PhonePe
U105748,Indrans Garde,Male,40,indransgarde030@gmail.com,8447967521,Bengaluru,Karnataka,Windows,v4.0,Google Pay
U105749,Jayant Gill,Female,22,jayantgill416@gmail.com,8117389128,Varanasi,Uttar Pradesh,KaiOS,v5.2,Navi
U105750,Krish Yohannan,Male,44,krishyohannan5178@gmail.com,6541934123,Dehradun,Uttarakhand,Windows,v4.4,PhonePe
U105751,Vihaan Gupta,Male,34,vihaangupta0062@gmail.com,9844625359,Jamshedpur,Jharkhand,iOS,v1.7,PhonePe
U105752,Riaan Krishnan,Male,22,riaankrishnan847@gmail.com,6267807477,Ranchi,Jharkhand,iOS,v1.3,PhonePe
U105753,Mamooty Chanda,Female,35,mamootychanda6927@gmail.com,6666323778,Vijayawada,Andhra Pradesh,Android,v1.8,Google Pay
U105754,Shamik Saha,Female,21,shamiksaha032@gmail.com,8297037718,Gaya,Bihar,iOS,v5.0,Google Pay
U105755,Anay Viswanathan,Female,36,anayviswanathan9623@gmail.com,7623211568,Dibrugarh,Assam,Android,v5.1,Google Pay
U105756,Darshit Upadhyay,Female,44,darshitupadhyay5566@gmail.com,7990991720,Kochi,Kerala,KaiOS,v4.2,PhonePe
U105757,Lavanya Lalla,Male,33,lavanyalalla1810@gmail.com,8687745982,Mumbai,Maharashtra,Windows,v4.2,PhonePe
U105758,Ivana Buch,Female,22,ivanabuch6453@gmail.com,7928221497,Vijayawada,Andhra Pradesh,Windows,v5.2,Paytm
U105759,Ira Dutt,Female,50,iradutt4611@gmail.com,7424660613,Faridabad,Haryana,KaiOS,v5.6,PhonePe
U105760,Faiyaz Sani,Male,24,faiyazsani07@gmail.com,6245462581,Kota,Rajasthan,Windows,v5.2,Google Pay
U105761,Yuvraj  Lad,Male,38,yuvrajlad10@gmail.com,6087480873,Mumbai,Maharashtra,iOS,v3.4,Google Pay
U105762,Miraya Sem,Female,32,mirayasem62@gmail.com,9590485890,Mysuru,Karnataka,KaiOS,v5.5,PhonePe
U105763,Samaira Dyal,Female,28,samairadyal97@gmail.com,6781034339,Mysuru,Karnataka,Android,v1.0,Paytm
U105764,Armaan Bora,Male,33,armaanbora08@gmail.com,9197555901,Gwalior,Madhya Pradesh,iOS,v4.2,PhonePe
